url,smartphones
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Samsung Galaxy A7 2016 Preto Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Carregador Power Bank Multilaser Cb132 8.000 Mah Polímero Prata
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,"Smartphone Ms60f 4g Tela 5,5 1gb Ram Dual Chip Android 7 Multilaser"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Usado: Samsung Galaxy J1 Mini Dourado Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Samsung Galaxy E7 Preto Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Iphone 5s 32gb Cinza Espacial Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Iphone 5s 16gb Cinza Espacial Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: iPhone Se 128GB Dourado Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Iphone Se 32gb Ouro Rosa Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Usado: Sony Xperia Z3 Compact Vermelho Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Sony Xperia Z3 Compact Branco Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Lg G4 H818p Dourado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Lg G4 Stylus Hdtv H540T 16GB Titânio Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Usado: Sony Xperia Z3 Dual Cobre Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Lg X Screen Preto Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Lg G6 32gb Platinum Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Lg G4 Stylus H630 16gb Titânio Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Usado: Lg G4 H818p Couro Preto Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Seminovo: Lg G4 H818p Titânio Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Usado: Asus Zenfone 3 64gb Dourado Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-90,Usado: Sony Xperia M4 Aqua Dual Branco Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Sony Xperia Z3 Dual Branco Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Seminovo: Asus Zenfone 5 Branco Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Samsung Galaxy A5 2016 Rosa Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Samsung Galaxy J3 Sm-j320m Dourado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Samsung Galaxy A5 Dourado Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Seminovo: Samsung Galaxy A3 2016 Dourado Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Samsung Galaxy A3 Duos Branco Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Smartphone Samsung Galaxy S10+ 128GB  Dual Chip Desbloqueado Tim  Android 9.0 Tela 6.4” Octa-Core 4G Câmera 12MP- Azul
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Samsung Galaxy Gran Prime 3g Duos 8gb Cinza Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Seminovo: Iphone 6s 128gb Ouro Rosa Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Smartphone Multilaser Ms40g 3g Tela 4 Polegadas 512 Ram E 8gb Memória Interna Android 8.1 Dual Câmera 5mp+2mp - Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,"Telefone Celular Samsung Galaxy J6 32gb 5,6"" 32gb Octa-core 4g 13mp"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Samsung Galaxy S8 Plus Duos 4g 64gb G955fd Ametista Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Iphone 8 Apple 64gb Vermelho Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,"Smartphone Tcl L9 5159j - Preto, Tela 5.34”, 16g"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,"Semi Novo - Smartphone Apple Iphone 6 Cinza Espacial 16gb 4.7"" A1549 - Bom"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,"Smartphone Samsung Galaxy S10 128GB Dual Chip Desbloqueado Tim Android 9.0 Tela 6,1” Octa-Core 4G Câmera 12MP - Branco"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Asus Zenfone 3 Max 32 Gb Dourado Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Iphone Xs 64gb Dourado Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Moto G5s Xt1792 32gb Dourado Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Tampa Traseira Vidro Para Motorola Moto G6 XT1925 - Azul Indigo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Usado: Samsung Galaxy J1 2016 Preto Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Smartphone Xiaomi Redmi Go 5 Pol Ram 1gb 16gb 4g Câmera 8mp Android Go Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-91,Smartphone Xiaomi Redmi Note 7 Tela Infinita 6.3 Pol Ram 4gb 64gb Câmera Dupla 48/5mp Azul
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Xiaomi Redmi Note 7 Tela Infinita 6.3 Pol Ram 4gb 64gb Câmera Dupla 48/5mp Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Xiaomi Redmi Note 6 Pro 6.26 Pol Ram 4gb 64gb 4g Dual Chip Câmera Dupla 12/5mp Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone Motorola G7 Power, 64gb, Octa-core, 4gb Ram, Desbloqueio Facial, Tela Max Vision De 6.2”"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone One, Motorola, Xt1941, 5,9"", Tela Max Vision, 64gb, 4gb Ram, Octa Core, Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"iPhone 8 Plus Apple Dourado, 64GB Desbloqueado - MQ8N2BR/A"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Q6 Lg Plus M700tv 64gb Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Motorola Moto G4 Plus XT1640 32GB Tela 5.5'' Dual Chip 4G I Vitrine
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Motorola Moto G4 Plus XT1640 32GB Tela 5.5'' Dual Chip 4G I Vitrine
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone Xiaomi Redmi 7 Tela Infinita 6,26"" Octacore 3/32gb 4000ma Câmera Traseira 12mp+2mp, Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Celular Dual Chip Lenoxx Cx904, Bluetooth, Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Usado: Motorola Moto E4 Plus 16gb Titanium Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Quantum YOU 2 16GB - Grafite
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone LG K4 NOVO Dual Chip Android 6.0 Marshmallow Tela 5"" Quadcore 8GB 4G Câmera 8MP - Titânio"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Galaxy S6 32Gb Tela 5.1 Câm 16MP I Vitrine
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone Lg K12 Max, Azul, Lmx520bmw, Tela De 6,2"", 32gb, 13mp+2mp"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone Lg K12 Max, Preto, Lmx520bmw, Tela De 6,2"", 32gb, 13mp+2mp"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Usado: Motorola Moto G5s 32gb Azul Safira Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Iphone 6s 64gb Dourado Tela 4.7"" Ios 9 4g 12mp - Apple"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Celular Dual Chip Multilaser Up Câmera VGA Bluetooth - Branco/Rosa
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Smartphone Ms50l Branco/Azul - NB709
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone Samsung Galaxy J2 Pro Dual Chip Android 7.1 Tela 5"" Quad-Core 1.4GHz 16GB 4G Câmera 8MP - Dourado"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Usado: Iphone 5s 32gb Dourado Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,Iphone 6s Apple 64gb Rosa
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-92,"Smartphone Asus Zenfone 4 Max Dual Chip Android Tela 5.5"" Snapdragon Android 7 16GB 4G Wi-Fi Câmera Dual Traseira 13 + 5MP Frontal 8MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Samsung Galaxy J8 Infinity SM-J810G/DS DS 64GB 6.0"" 16+5/16MP OS 8.0 - Azul"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Multilaser MS60X Plus 2GB RAM 16GB Tela 5,7” Android 8.1 Câmera 13MP+8MP Preto - P908"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Smartphone Multilaser P9092 Ms40g 8gb 5mp Preto E Microsd 32gb
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Asus Zenfone GO Live Dual Chip Android 5.1 Tela 5.5"" Snapdragon 32GB 4G Câmera 13MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Multilaser MS45S Dual Chip Android 5.1 Tela 4.5"" 8GB Wi-Fi 3G Câmera 5MP - Branco"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Smartphone Ms40s Branco 4 Câmera 3 Mp + 5 Mp 3g Quad Core 8g
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Usado: Galaxy J5 2016 Duos J510mn/ds 16gb Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Celular Motorola Moto G6 Play 32gb Dual 4g Dourado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Usado: Samsung Galaxy J7 Preto Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Celular Positivo Twist Mini S431 8gb Grafite
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Usado: Samsung Galaxy A7 2017 Rosa Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Smartphone Motorola G3 8gb Dual Sim 4g Lte Tela 5.0 Câmeras 13mp E 5mp - Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Ms40g 3g Tela 4"" Ram + 8gb Android 8.1 Dual Câmera 5mp+2mp Preto Multilaser - P9070"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Asus 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Wi-Fi Câmera Traseira 16MP Dual Frontal 20 + 8MP  - Rosê Gold"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Asus Zenfone Live Dual Chip Android 6.0 Tela 5"" Snapdragon 16GB 4G Wi-Fi Câmera 13MP - Dourado"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Asus Zenfone 5 Selfie 64GB Dual Chip  Android Nougat Tela 6"" Snapdragon 430 Octa-Core 4G Câmeras Frontal 20MP + 8MP Traseira 16MP + 8MP 3300mAh - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Usado: Samsung Galaxy A6+ 64gb Dourado Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Celular UP Play Dual Chip MP3 com Camera Branco Multilaser P9077
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Kit Mouse Warrior Game 6 Botoes + Fone Bluetooth Amarelo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android 6.0 Tela 5.5"" Octa- Core 1.6 GHz 32GB 4G Câmera 13MP - Rosa"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Smartphone Multilaser 3G 8GB 5'' Dual 7 MS50L - Preto/Grafite
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Kit Mouse Warrior Game 6 Botões + Fone Bluetooth Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Usado: Iphone 6s 32gb Prateado Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-93,Kit Head Fone Gamer Warrior + Power Cooler Base Notebook
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Galaxy S7 Samsung G930u 32gb Preto Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Galaxy S9 Plus Samsung Sm-g9650 128gb Ultravioleta - Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Galaxy A7 Samsung 2016 4g A710 Dual 16gb Rosa Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Galaxy S6 Edge G925i 64gb Preto Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Moto G6 Motorola Xt1925-3 64gb Ouro Rose Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,"Smartphone Samsung Galaxy J415G J4+, 6"", 13MP, Android 8.1, Quad Core, 32GB - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,"Celular Desbloqueado Multilaser Flip UP Dual Chip - Bluetooth Câmera Rádio FM MP3 Tela LCD 1,8¿ Pret"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Usado: Motorola Moto G5 Plus Platinum Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,"Smartphone Samsung Galaxy J415G J4+, 6"", 13MP, Android 8.1, Quad Core, 32GB - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Usado: Iphone 4s 16gb Branco Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Samsung Galaxy Note 3 32gb Branco Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Usado: Motorola Moto E2 16gb 4g Dual Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Smartphone Asus Zenfone 4 Max 32GB Dual Chip Tela 5.5 Androi 7.1 4G Câmera 13MP Bivolt Bivolt Bivolt
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,"Smartphone Ms50g 3g 5,5 Pol. Ram 1gb Câmera 8mp+5mp Android"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Usado: Samsung Galaxy S5 Mini Duos Preto Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Usado: Motorola Moto G3 16gb 4g Dual Hdtv Branco Azul Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Asus Zenfone 5 Vermelho Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Lg G4 H815p Couro Marrom Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Sony Xperia Z3 Tv Preto Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Usado: Asus Zenfone 4 Selfie 3gb Ram 32gb Dourado Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Samsung Galaxy J2 4g 8gb Preto Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Sony Xperia M4 Aqua Dual Coral Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,Seminovo: Iphone 4g 8gb Preto Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-94,"Smartphone Ms45s Teen Preto 3g Tela 4.5"" Câmera 5mp + 3mp Quad Core 8gb Android 5.0 - P9038"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Vita Preto + Base Recarregavel - P9089
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Smartphone Multilaser 4g 8gb Wi-Fi Camera 8.0mp Android Dual Chip Dourado Ms45 P9063
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Samsung Galaxy S8 Plus 128gb Preto Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Iphone 6s Apple 128gb Rosa Seminovo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Galaxy S5 Mini Duos Samsung 16gb Branco
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Seminovo: Moto Z2 Play Xt1710 Dual 64gb Platinum
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Seminovo:iphone 6s Apple 64gb Rosa Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Iphone 6 Plus Apple 64gb Cinza Espacial
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Iphone 6 Plus Apple 64gb Dourado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Samsung Galaxy J2 Pro Dourado Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Lenovo Vibe K6 Dourado 32gb Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Motorola Moto E5 Play 16gb Preto Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Iphone 6s Plus Apple 128gb Cinza Espacial
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,"iPhone 8 Plus Apple Prata, 64GB Desbloqueado - MQ8M2BR/A"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Motorola Moto X Force 64gb Preto Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Motorola Moto X2 32gb Bambu Muito Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Iphone 6 Plus 64gb Rose Apple
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,"Smartphone Samsung Galaxy A8 Dual Chip Android 7.1 Tela 5.6"" Octa-Core 2.2GHz 64GB 4G Câmera 16MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Iphone 6 64gb Prateado Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,"Celular Vita Dual Chip Tela 1,8"" USB E Bluetooth Preto Multi"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,"Smartphone Lg K8 X240 2017 Lg-x240 Dual Sim Tela 5.0"" 13mp/5mp Os 6.0 - Dourado"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Smartphone Samsung Galaxy Note9 Sm-n960f 128gb - Roxo
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Motorola Moto G6 32gb Indigo Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-95,Usado: Samsung Galaxy J7 Neo 16gb Preto Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Tablet Multilaser Kid Pad Plus Rosa 1gb Android 7 Wifi Memória 8gb Quad Core Multilaser - Nb279
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Sony Xperia Xz F8332 3gb/64gb Lte Dual Sim Tela 5,2"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Seminovo: Motorola Moto G3 16GB 4G Dual Preto Azul Usado
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Iphone 6 64gb 4.7polegadas Space Grey Lacrado Com Garantia 2 Anos
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Smartphone Motorola Moto G6 XT1925-5 Dual SIM 32GB tela Max Vision de 5.7” 12+5MP/8MP- Prata
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Usado: Motorola Moto G4 Plus Branco Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Usado: Samsung Galaxy S8 Ametista
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Usado: Samsung Galaxy A7 2017 Rosa Excelente - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Lenovo Vibe K5 Dual Chip Android 5.1.1 Lollipop Tela 5"" 16GB 4G Câmera 13MP - Grafite"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Celular Samsung J6 Plus Preto 32gb 3gb Ram 6 Sm-j610g/32dl
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Asus Zenfone 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Câmera Traseira 16MP Dual Frontal 20MP + 8MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone LG G6 Single Chip Android 7.0 Tela 5.7"" Quad-core 2.35GHz Kryo 64GB 4G Câmera 13MP - Platinum"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Usado: Samsung Galaxy S8 Plus 64gb Ametista Bom - Trocafone
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Moto G 5 Dual Chip Android 7.0 Tela 5"" 32GB 4G Câmera 13MP -Dourado Capa e Pelicula"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Asus ZenFone 4 64GB Dual Chip Android 7 Tela 5,5"" Câmera 12MP Preto ZE554KL-1A055BR"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Asus Zenfone 4 6GB Memória Ram Dual Chip Android Tela 5.5"" Snapdragon 64GB 4G Câmera dual Traseira 12MP + 8MP Câmera Frontal 8MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,Smartphone Motorola Moto g7 POWER Dual Tela 6.2 4+64GB Preto
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Asus Zenfone Live (l1) Quadcore 32gb 2gb Ram Tela 5,5"" Câmera 13 Mp+5 Mp 4g Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Quantum MUV Pro 16GB 4G Android 6.0 Tela 5.5"" Câmera 16MP Azul Escuro"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Asus Zenfone Go Live Dual Chip Android 5.1 Tela 5.5"" 16GB 4G Câmera 13MP - Rosa"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Sony Xperia XA Dual Chip Android Tela 5"" 16GB 4G Câmera 13MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Sony Xperia XZ Single Chip Android Tela 5.2"" Quad Core 32GB Azul 4G Wi-Fi Câmera 23MP - Prata"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Samsung Galaxy J7 Pro Android 7.0 Tela 5.5"" Octa-Core 64GB 4G Wi-Fi Câmera 13MP - Dourado"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-96,"Smartphone Samsung Galaxy A7 2016 Dual Chip Android 5.1 Tela 5.5"" 16GB 4G 13MP - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-97,"Smartphone Sony Xperia M5 E5643, Tela 5.0"", Android 5, OctaCor 2.0Ghz, 4G, 3GB, 16GB. 21MP - Branco"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-97,Smartphone Quantum MUV Pro 32GB 4G Android 6.0 Tela 5.5` Câmera 16MP Azul Escuro
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-97,Celular Motorola Moto G7 Play Ouro 32gb Dual Android 9 Xt1952
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-97,"Iphone 6 64GB DOURADO, Tela 4.7"" Câmera 8MP, 4G Processador 1.4 Ghz Dual Core - Apple"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-97,"Smartphone Samsung Galaxy A6+ 64gb + Capa E Película Dual Chip Android 8.0 Tela 6"" Octa-core 1.8ghz 4g Câmera 16mp F1.7 + 5mp F1.9 (dual Cam) - Preto"
https://www.submarino.com.br/categoria/celulares-e-smartphones/smartphone/pagina-97,Celular Galaxy A6 A6+ 64gb Dual 4gb Ram Tela 6 16+5mp - Dourado
